3.76203, 0.41723, -5.62268
3.76833, 0.40911, -5.62572
3.81414, 0.35296, -5.64702
3.85016, 0.31171, -5.66263
3.85818, 0.30271, -5.66607
3.89036, 0.27097, -5.67924
3.89726, 0.26464, -5.68198
3.92501, 0.24494, -5.69243
3.93227, 0.24092, -5.69504
3.95991, 0.23023, -5.70431
3.96695, 0.22855, -5.70662
3.99489, 0.22077, -5.71591
3.99898, 0.21888, -5.71726
4.02483, 0.19925, -5.72617
4.02627, 0.19748, -5.72669
4.04595, 0.16077, -5.73433
4.05846, 0.1236, -5.73995
4.06145, 0.1125, -5.74159
4.07631, 0.06515, -5.74795
4.08078, 0.04742, -5.75024
4.09149, -0.00973, -5.75571
4.0927, -0.02456, -5.75686
4.09103, -0.08555, -5.75979
4.09082, -0.08965, -5.75988
4.07723, -0.14768, -5.76802
4.05659, -0.17384, -5.78067
4.0506, -0.17862, -5.78472
4.02291, -0.18853, -5.8037
4.01542, -0.18955, -5.80885
3.98075, -0.18648, -5.83277
3.97254, -0.18477, -5.83841
3.93867, -0.17453, -5.86134
3.93015, -0.17148, -5.86743
3.8898, -0.15398, -5.89417
3.88417, -0.15091, -5.89796
3.83802, -0.12254, -5.92392
3.83496, -0.12042, -5.92537
3.78053, -0.0812, -5.94761
3.73468, -0.04202, -5.9639
3.72271, -0.03054, -5.96778
3.67357, 0.01965, -5.98157
3.65599, 0.04018, -5.98574
3.60449, 0.10084, -5.99677
3.59111, 0.11675, -5.99943
3.53561, 0.1912, -6.00848
3.5272, 0.20357, -6.00935
3.46714, 0.28961, -6.01512
3.45894, 0.3019, -6.01585
3.39913, 0.39558, -6.01774
3.35025, 0.47658, -6.01503
3.33976, 0.49548, -6.01397
3.29956, 0.5709, -6.00688
3.29023, 0.58969, -6.00453
3.25435, 0.66627, -5.99199
3.24611, 0.6856, -5.98804
3.21111, 0.77152, -5.967731
3.20576, 0.78439, -5.96408
3.16947, 0.87602, -5.93583
3.16362, 0.8894, -5.93122
3.1248, 0.98325, -5.89898
3.09372, 1.05692, -5.8728
3.08617, 1.07484, -5.86626
3.05498, 1.14609, -5.83909
3.04487, 1.16983, -5.83002
3.01506, 1.23676, -5.80325
3.00792, 1.25335, -5.79663
2.98069, 1.31692, -5.77095
2.97401, 1.33238, -5.76463
2.94548, 1.40189, -5.73638
2.94355, 1.4065, -5.73446
2.91687, 1.47426, -5.70691
2.89873, 1.52503, -5.68693
2.8945, 1.5369, -5.68198
2.87879, 1.58194, -5.66437
2.87495, 1.59254, -5.66003
2.862, 1.63288, -5.64423
2.85899, 1.64259, -5.64052
2.8453, 1.68608, -5.6237
2.84429, 1.68947, -5.62258
2.82867, 1.73252, -5.60429
2.81618, 1.76423, -5.59002
2.81298, 1.77155, -5.58626
2.79812, 1.80027, -5.5711
2.79448, 1.80654, -5.56722
2.77768, 1.83071, -5.55148
2.77307, 1.83615, -5.54738
2.7492, 1.8592, -5.52666
2.72275, 1.87535, -5.50559
2.69918, 1.8825, -5.48813
2.69328, 1.88354, -5.48353
2.66628, 1.88502, -5.46454
2.65698, 1.88508, -5.45784
2.62221, 1.88449, -5.43306
2.59085, 1.88624, -5.41026
2.58576, 1.88676, -5.40655
