2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53538, 3.12283, -6.94842
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53524, 3.12349, -6.94817
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53531, 3.12316, -6.9483
2.53524, 3.12349, -6.94817
2.53524, 3.12349, -6.94817
2.53531, 3.12316, -6.9483
2.53538, 3.12283, -6.94842
2.53531, 3.12316, -6.9483
2.53563, 3.12283, -6.94833
2.53556, 3.12316, -6.9482
2.53556, 3.12316, -6.9482
2.53563, 3.12283, -6.94833
2.53538, 3.12283, -6.94842
2.53562, 3.1199, -6.94965
2.53563, 3.11959, -6.94978
2.5312, 3.10319, -6.9579
2.53041, 3.10158, -6.9589
2.5137, 3.07055, -6.977859
2.51177, 3.06827, -6.97956
2.4813, 3.02626, -7.008739
2.45327, 2.98511, -7.03661
2.44552, 2.97344, -7.04424
2.40699, 2.91899, -7.0802
2.40016, 2.90996, -7.08623
2.34879, 2.84955, -7.12767
2.33998, 2.83951, -7.13477
2.25915, 2.75697, -7.19296
2.18843, 2.68932, -7.24028
2.16955, 2.67237, -7.25223
2.08411, 2.59429, -7.30584
2.06325, 2.57593, -7.31844
1.97464, 2.50124, -7.36902
1.95107, 2.48207, -7.38177
1.8432, 2.39635, -7.4378
1.8172, 2.3761, -7.45088
1.71177, 2.29158, -7.50351
1.68462, 2.27026, -7.51651
1.57277, 2.18351, -7.56878
1.54373, 2.16081, -7.58222
1.4042, 2.05567, -7.642941
1.39273, 2.0481, -7.64745
1.23381, 1.92894, -7.71228
1.0723, 1.80598, -7.77552
1.06165, 1.79805, -7.77956
0.89194, 1.67309, -7.8413
0.75151, 1.57489, -7.88886
0.74032, 1.56591, -7.8928
0.70501, 1.54178, -7.90422
0.52438, 1.42486, -7.95864
0.37297, 1.33676, -7.99737
0.33396, 1.31459, -8.00595
0.17674, 1.2332, -8.03605
0.12494, 1.20643, -8.04459
-0.03747, 1.12996, -8.06408
-0.07699, 1.11091, -8.06784
-0.28755, 1.01939, -8.07655
-0.28755, 1.01939, -8.07655
-0.49885, 0.9296, -8.0771
-0.51501, 0.92381, -8.076571
-0.73391, 0.83708, -8.06893
-0.926, 0.76209, -8.05589
-0.96974, 0.74509, -8.05198
-1.16112, 0.67072, -8.03073
-1.19146, 0.65944, -8.02669
-1.38476, 0.58577, -7.9973
-1.42996, 0.56896, -7.9895
-1.65311, 0.48167, -7.94517
-1.86405, 0.39891, -7.89365
-1.87889, 0.39262, -7.88955
-2.07954, 0.31396, -7.83027
-2.12544, 0.29569, -7.81556
-2.35344, 0.20474, -7.73649
-2.59542, 0.10822, -7.64287
-2.77768, 0.03733, -7.56475
-2.82312, 0.02072, -7.54395
-3.00388, -0.04892, -7.45952
-3.0492, -0.0654, -7.43767
-3.22975, -0.13377, -7.34847
-3.27402, -0.15116, -7.32592
-3.44778, -0.2198, -7.23433
-3.4912, -0.23638, -7.21072
-3.71537, -0.32746, -7.08325
-3.87817, -0.3948, -6.98693
-3.8924, -0.40023, -6.97849
-3.94445, -0.42272, -6.9466
-4.12545, -0.50043, -6.83241
-4.2767, -0.56691, -6.73306
-4.31372, -0.58306, -6.70802
-4.46792, -0.65194, -6.59987
-4.50242, -0.66771, -6.57481
-4.64835, -0.73508, -6.46492
-4.67107, -0.74436, -6.44769
-4.80951, -0.80946, -6.33712
-4.84073, -0.82418, -6.31116
-4.98057, -0.88809, -6.19281
-5.00006, -0.8974, -6.1755
-5.1426, -0.96161, -6.0477
-5.25056, -1.01006, -5.94593
-5.25901, -1.01365, -5.93785
-5.27622, -1.02116, -5.92127
-5.40042, -1.07631, -5.798
-5.40783, -1.07953, -5.79049
-5.52511, -1.12682, -5.6695
-5.61305, -1.16052, -5.57554
-5.63417, -1.16726, -5.55278
-5.71391, -1.19422, -5.46488
-5.73292, -1.20027, -5.4436
-5.82796, -1.22897, -5.3352
-5.89248, -1.24488, -5.2601
-5.96657, -1.26011, -5.17223
-6.02872, -1.27004, -5.09719
-6.0636, -1.27429, -5.05457
-6.07123, -1.275, -5.04523
-6.10363, -1.27638, -5.00563
-6.1226, -1.27638, -4.98241
-6.12387, -1.27638, -4.98084
-6.12624, -1.27638, -4.97794
-6.13792, -1.27603, -4.96362
-6.14027, -1.27603, -4.9607
-6.14045, -1.27603, -4.96048
-6.14009, -1.27603, -4.96093
-6.13988, -1.276, -4.9612
-6.13987, -1.27597, -4.96151
-6.13991, -1.276, -4.96146
-6.13993, -1.27562, -4.96152
-6.13993, -1.27562, -4.96152
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
-6.13993, -1.27562, -4.96152
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
-6.13991, -1.276, -4.96146
-6.13993, -1.27562, -4.96152
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
-6.13969, -1.27597, -4.96173
-6.13991, -1.276, -4.96146
-6.13987, -1.27597, -4.96151
-6.13987, -1.27597, -4.96151
