-3.27477, -1.56474, -6.78111
-3.27464, -1.56469, -6.78095
-3.27477, -1.56474, -6.78111
-3.27453, -1.56439, -6.7813
-3.27477, -1.56439, -6.78118
-3.27491, -1.56434, -6.7809
-3.2749, -1.56434, -6.78091
-3.2749, -1.56399, -6.78098
-3.27478, -1.5637, -6.78134
-3.2749, -1.56364, -6.78106
-3.27517, -1.5626, -6.78118
-3.27519, -1.56085, -6.781569
-3.27494, -1.56085, -6.78169
-3.27496, -1.5605, -6.78176
-3.27535, -1.55766, -6.78199
-3.2754, -1.55487, -6.78261
-3.2754, -1.55382, -6.78285
-3.27597, -1.54778, -6.78349
-3.276, -1.54499, -6.78411
-3.27686, -1.53546, -6.7854
-3.27728, -1.53192, -6.78576
-3.2784, -1.51763, -6.78704
-3.27894, -1.51334, -6.78728
-3.282, -1.48985, -6.78752
-3.2878, -1.45201, -6.78618
-3.2878, -1.45201, -6.78618
-3.2944, -1.40734, -6.78495
-3.29502, -1.40404, -6.78464
-3.30359, -1.34929, -6.78297
-3.31248, -1.29635, -6.7808
-3.31248, -1.29635, -6.7808
-3.31489, -1.28193, -6.7805
-3.32919, -1.20314, -6.77719
-3.34166, -1.1322, -6.77509
-3.34614, -1.10661, -6.77406
-3.36043, -1.02615, -6.77168
-3.36375, -1.005, -6.77133
-3.37926, -0.9157, -6.76852
-3.38313, -0.89205, -6.76786
-3.39897, -0.79425, -6.76458
-3.40287, -0.76847, -6.76371
-3.41957, -0.65207, -6.76115
-3.42197, -0.6341701, -6.76046
-3.43857, -0.48874, -6.75609
-3.44912, -0.35307, -6.75254
-3.45107, -0.3206, -6.75174
-3.45525, -0.18751, -6.75082
-3.45555, -0.15446, -6.75079
-3.45257, -0.00295, -6.75243
-3.45116, 0.0325, -6.75283
-3.44158, 0.18016, -6.75516
-3.43835, 0.21696, -6.75572
-3.4249, 0.36972, -6.75592
-3.40468, 0.5751, -6.75201
-3.40323, 0.5892, -6.75153
-3.3828, 0.77146, -6.74366
-3.37821, 0.81043, -6.74163
-3.35543, 0.97931, -6.73129
-3.35344, 0.99188, -6.73068
-3.32364, 1.1778, -6.71667
-3.32117, 1.18962, -6.71605
-3.28376, 1.36801, -6.70141
-3.28062, 1.38082, -6.70032
-3.23222, 1.55372, -6.68645
-3.17033, 1.7208, -6.67539
-3.11043, 1.84905, -6.66952
-3.09421, 1.87999, -6.66841
-3.02302, 2.00097, -6.66586
-2.99694, 2.04047, -6.66567
-2.89392, 2.18031, -6.66691
-2.8035, 2.28555, -6.6703
-2.8035, 2.28555, -6.6703
-2.77981, 2.31052, -6.67161
-2.65674, 2.42989, -6.67934
-2.55405, 2.51889, -6.68643
-2.52797, 2.54024, -6.68826
-2.42184, 2.6208, -6.69644
-2.39523, 2.63974, -6.69858
-2.28662, 2.71363, -6.707
-2.25942, 2.7305, -6.70937
-2.14802, 2.79717, -6.71849
-2.00538, 2.87188, -6.73081
-1.97666, 2.88568, -6.73364
-1.85306, 2.9433, -6.7436
-1.83429, 2.95162, -6.7451
-1.71243, 3.00356, -6.7542
-1.6844, 3.01469, -6.7563
-1.56211, 3.05942, -6.76556
-1.54295, 3.06544, -6.76723
-1.41906, 3.10335, -6.77682
-1.39934, 3.1084, -6.77861
-1.26359, 3.14273, -6.78944
-1.25433, 3.14462, -6.79028
-1.1056, 3.17133, -6.80369
-0.9505301, 3.18733, -6.81962
-0.82449, 3.19389, -6.83248
-0.81446, 3.19421, -6.83353
-0.76162, 3.19483, -6.8391
-0.62567, 3.19478, -6.8522
-0.49763, 3.19381, -6.8629
-0.46558, 3.1935, -6.86529
-0.32547, 3.19005, -6.87496
-0.29364, 3.18847, -6.877131
-0.16619, 3.18313, -6.88386
-0.13354, 3.18155, -6.8853
-0.00381, 3.17369, -6.89045
0.02848, 3.17117, -6.89132
0.20238, 3.15731, -6.89477
0.33057, 3.14408, -6.89586
0.33057, 3.14408, -6.89586
0.37311, 3.13873, -6.89636
0.52403, 3.11977, -6.89492
0.65423, 3.09987, -6.893
0.68646, 3.09418, -6.89219
0.82488, 3.06762, -6.88889
0.85699, 3.06098, -6.88792
0.9864401, 3.0315, -6.88387
1.0309, 3.02071, -6.8821
1.15036, 2.98922, -6.87668
1.19484, 2.97617, -6.87499
1.31188, 2.93947, -6.8692
1.48151, 2.87893, -6.86034
1.49204, 2.87509, -6.85991
1.66141, 2.80558, -6.849751
1.67307, 2.80072, -6.8489
1.80886, 2.73766, -6.83987
1.83016, 2.72762, -6.83822
1.97421, 2.65251, -6.82769
1.99584, 2.64046, -6.82631
2.14065, 2.55641, -6.81418
2.15078, 2.5505, -6.81344
2.29309, 2.45707, -6.80159
2.30246, 2.45047, -6.80057
2.45063, 2.34056, -6.7882
2.45063, 2.34056, -6.7882
2.60729, 2.21225, -6.77332
2.7525, 2.07935, -6.7589
2.86642, 1.96519, -6.74711
2.8754, 1.95503, -6.74648
2.90396, 1.92519, -6.74306
3.04519, 1.77016, -6.72725
3.15632, 1.64014, -6.71348
3.18256, 1.60606, -6.71052
3.29677, 1.46019, -6.69488
3.32238, 1.42616, -6.69145
