4.3242, 2.41826, -4.79764
4.32423, 2.41829, -4.7976
4.32393, 2.41821, -4.79755
4.32391, 2.41817, -4.79759
4.32405, 2.41829, -4.79775
4.32393, 2.41821, -4.79755
4.32405, 2.41829, -4.79775
4.32423, 2.41829, -4.7976
4.32376, 2.41821, -4.79771
4.32376, 2.41821, -4.79771
4.32423, 2.41829, -4.7976
4.32393, 2.41821, -4.79755
4.32393, 2.41821, -4.79755
4.32391, 2.41817, -4.79759
4.32393, 2.41821, -4.79755
4.32393, 2.41821, -4.79755
4.32393, 2.41821, -4.79755
4.32393, 2.41821, -4.79755
4.32393, 2.41821, -4.79755
4.32391, 2.41817, -4.79759
4.32393, 2.41821, -4.79755
4.32393, 2.41821, -4.79755
4.32393, 2.41821, -4.79755
4.32393, 2.41821, -4.79755
4.32391, 2.41817, -4.79759
4.3242, 2.41826, -4.79764
4.32373, 2.41817, -4.79775
4.32373, 2.41817, -4.79775
4.32373, 2.41817, -4.79775
4.32393, 2.41821, -4.79755
4.32393, 2.41821, -4.79755
4.32391, 2.41817, -4.79759
4.32393, 2.41821, -4.79755
4.32376, 2.41821, -4.79771
4.32373, 2.41817, -4.79775
4.32376, 2.41821, -4.79771
4.32346, 2.41812, -4.79766
4.32329, 2.41812, -4.79782
4.32301, 2.41844, -4.79792
4.32283, 2.41844, -4.79807
4.32067, 2.41841, -4.79861
4.31992, 2.41864, -4.79882
4.3152, 2.42245, -4.80009
4.3104, 2.42895, -4.80076
4.30844, 2.43168, -4.80078
4.30003, 2.44696, -4.80056
4.29853, 2.44976, -4.80047
4.28339, 2.48121, -4.79785
4.28217, 2.4837, -4.79766
4.26278, 2.52494, -4.79304
4.25943, 2.53238, -4.79209
4.23235, 2.58723, -4.78608
4.22784, 2.59683, -4.78486
4.19063, 2.6715, -4.77613
4.18771, 2.67729, -4.77544
4.13972, 2.77102, -4.76345
4.09543, 2.85374, -4.75253
4.08306, 2.8747, -4.74982
4.01768, 2.98527, -4.73413
3.9587, 3.07322, -4.72177
3.95308, 3.08073, -4.72088
3.94272, 3.09509, -4.7187
3.8574, 3.20486, -4.70296
3.78171, 3.29241, -4.6902
3.76167, 3.3146, -4.68671
3.66098, 3.41442, -4.6719
3.6454, 3.42888, -4.66986
3.52457, 3.53112, -4.65434
3.40059, 3.6216, -4.64083
3.39086, 3.62891, -4.63967
3.24508, 3.72215, -4.62598
3.12217, 3.79316, -4.61605
3.09034, 3.81054, -4.61355
2.9602, 3.87683, -4.60559
2.92707, 3.89241, -4.60436
2.79219, 3.95145, -4.60118
2.75793, 3.96516, -4.60115
2.58187, 4.02769, -4.6045
2.43627, 4.07031, -4.61153
2.42459, 4.07321, -4.61216
2.39977, 4.07947, -4.61407
2.2143, 4.12303, -4.62665
2.05009, 4.15327, -4.63912
2.01124, 4.15889, -4.64226
1.85478, 4.17813, -4.65704
1.78938, 4.18258, -4.66472
1.65795, 4.19023, -4.67971
1.61934, 4.1914, -4.68489
1.4492, 4.19019, -4.70851
1.40988, 4.18932, -4.71399
1.21219, 4.17446, -4.74553
1.05616, 4.1539, -4.7735
1.01828, 4.14762, -4.78112
0.85163, 4.11363, -4.81483
0.82712, 4.10809, -4.8203
0.67451, 4.07224, -4.85109
0.62291, 4.05945, -4.86133
0.44771, 4.00829, -4.89914
0.43414, 4.00435, -4.90184
0.26032, 3.94322, -4.94102
0.24776, 3.93875, -4.94385
0.07234, 3.86251, -4.98682
-0.06158, 3.79171, -5.02144
-0.09474, 3.77348, -5.02923
-0.21732, 3.69265, -5.06237
-0.24648, 3.67128, -5.070539
-0.39416, 3.54783, -5.11248
-0.48507, 3.4527, -5.13958
-0.49882, 3.43479, -5.14533
-0.51376, 3.41615, -5.15002
-0.61414, 3.27191, -5.18789
-0.68057, 3.14833, -5.21921
-0.69532, 3.11691, -5.22707
-0.74376, 2.98543, -5.26157
-0.75466, 2.9522, -5.27013
-0.78979, 2.81572, -5.30572
-0.79711, 2.78144, -5.31478
-0.82281, 2.6056, -5.35999
-0.82925, 2.42448, -5.40598
-0.82061, 2.27713, -5.44341
-0.81503, 2.22798, -5.45598
-0.79161, 2.06755, -5.49583
-0.78618, 2.04231, -5.5024
-0.74626, 1.86582, -5.54534
-0.74315, 1.85324, -5.54818
-0.68873, 1.67145, -5.59209
-0.68437, 1.65911, -5.59541
-0.61326, 1.46635, -5.64304
-0.54582, 1.30945, -5.68283
-0.52707, 1.26977, -5.69301
-0.44816, 1.10775, -5.7323
-0.42789, 1.06641, -5.74168
-0.34636, 0.90076, -5.77574
-0.31854, 0.84407, -5.78618
-0.21849, 0.64074, -5.82054
-0.12235, 0.45261, -5.85036
-0.11445, 0.4371, -5.852551
-0.09974, 0.40945, -5.85709
0.01592, 0.19815, -5.88923
0.11291, 0.03755, -5.91394
0.13775, -0.00081, -5.92001
0.13775, -0.00081, -5.92001
0.27568, -0.19456, -5.9511
0.38709, -0.3287, -5.97269
0.41605, -0.36008, -5.97791
0.53629, -0.47971, -5.99553
0.53629, -0.47971, -5.99553
0.71059, -0.62094, -6.01432
0.89205, -0.73465, -6.02719
0.93084, -0.75567, -6.02909
1.10772, -0.83705, -6.03552
1.15078, -0.85415, -6.036
1.32798, -0.91492, -6.03532
1.37224, -0.92848, -6.03458
1.55569, -0.97633, -6.02723
1.60229, -0.98688, -6.02373
1.80582, -1.02462, -6.00695
1.83616, -1.02896, -6.00409
2.05649, -1.05533, -5.97421
2.072, -1.05647, -5.97207
2.2904, -1.06937, -5.93352
2.30564, -1.06949, -5.93076
2.53479, -1.0662, -5.88277
2.71511, -1.04939, -5.83997
2.75772, -1.04361, -5.8292
2.9894, -1.00823, -5.76447
3.15834, -0.97688, -5.71508
3.15834, -0.97688, -5.71508
3.19948, -0.96807, -5.70294
3.39738, -0.91636, -5.64519
3.54799, -0.86788, -5.60266
3.58428, -0.85433, -5.59289
3.75888, -0.78148, -5.54696
3.89409, -0.71527, -5.51288
3.90469, -0.7093, -5.51048
3.92661, -0.69735, -5.50508
4.07317, -0.61082, -5.46903
4.08359, -0.60375, -5.46671
4.23494, -0.49731, -5.42834
4.33625, -0.41422, -5.40026
4.35952, -0.39294, -5.39378
4.45571, -0.30002, -5.36282
4.46946, -0.28572, -5.35815
4.56005, -0.18022, -5.32512
4.56537, -0.17267, -5.32303
4.64233, -0.0601, -5.29087
4.64698, -0.05202, -5.28879
4.7144, 0.07213, -5.2546
4.75895, 0.17245, -5.226789
4.76876, 0.19804, -5.22015
4.80253, 0.29925, -5.19171
4.81169, 0.33211, -5.18187
4.84076, 0.45409, -5.14542
4.85927, 0.54781, -5.11877
4.86328, 0.57021, -5.11252
4.87689, 0.65582, -5.08924
4.87939, 0.67634, -5.08415
4.88912, 0.75132, -5.06424
