4.82043, 0.65333, -4.788
4.82043, 0.65333, -4.788
4.82012, 0.65335, -4.78795
4.82043, 0.65333, -4.788
4.82043, 0.65333, -4.788
4.82012, 0.65335, -4.78795
4.8204, 0.6533, -4.78804
4.82009, 0.6533099, -4.78799
4.82022, 0.6533, -4.78822
4.82009, 0.6533099, -4.78799
4.81992, 0.6533099, -4.78817
4.82009, 0.6533099, -4.78799
4.82022, 0.6533, -4.78822
4.81992, 0.6533099, -4.78817
4.81992, 0.6533099, -4.78817
4.81957, 0.6533099, -4.78852
4.81987, 0.6533, -4.78857
4.81797, 0.65326, -4.78977
4.8178, 0.65326, -4.78995
4.81375, 0.6529, -4.79407
4.81284, 0.65287, -4.79498
4.80348, 0.6528, -4.80436
4.80261, 0.6528, -4.80524
4.78567, 0.65241, -4.82216
4.78444, 0.65241, -4.82339
4.75662, 0.65236, -4.85118
4.75431, 0.65236, -4.85344
4.71597, 0.6519901, -4.8911
4.71597, 0.6519901, -4.8911
4.66551, 0.6499701, -4.93952
4.62005, 0.64382, -4.98287
4.60848, 0.6420701, -4.99379
4.54222, 0.62516, -5.0566
4.48339, 0.60443, -5.11232
4.47861, 0.60273, -5.11704
4.46353, 0.59694, -5.13154
4.38701, 0.56202, -5.20787
4.32426, 0.52541, -5.27291
4.31394, 0.51853, -5.28365
4.24299, 0.47073, -5.35729
4.2269, 0.45846, -5.37454
4.15726, 0.4045, -5.446
4.12857, 0.37943, -5.47672
4.04386, 0.30694, -5.56485
3.96594, 0.2396, -5.6408
3.95943, 0.2337, -5.64712
3.94572, 0.22227, -5.65988
3.84721, 0.13293, -5.75518
3.76375, 0.05961, -5.83199
3.74128, 0.04094, -5.85094
3.64102, -0.0418, -5.93159
3.62471, -0.05422, -5.94403
3.52334, -0.13799, -6.02163
3.50733, -0.15082, -6.03347
3.39058, -0.244, -6.11484
3.37373, -0.25782, -6.12579
3.24452, -0.35618, -6.20151
3.10232, -0.46727, -6.27599
3.10232, -0.46727, -6.27599
2.95115, -0.58448, -6.34355
2.92959, -0.60076, -6.35228
2.7802, -0.71378, -6.40802
2.76908, -0.72261, -6.4121
2.60958, -0.84638, -6.46705
2.4916, -0.93748, -6.50326
2.47972, -0.94621, -6.50654
2.45834, -0.96169, -6.51238
2.27773, -1.09245, -6.55753
2.14246, -1.18466, -6.5873
2.10865, -1.20675, -6.5942
1.97303, -1.29292, -6.61979
1.92781, -1.32027, -6.62771
1.78792, -1.39717, -6.65112
1.75186, -1.41546, -6.65684
1.59861, -1.48983, -6.67915
1.56325, -1.50575, -6.68394
1.38152, -1.5821, -6.70605
1.23214, -1.63832, -6.72189
1.2179, -1.64317, -6.72305
1.19349, -1.65214, -6.72548
0.98912, -1.71955, -6.74148
0.83764, -1.76393, -6.75078
0.7997, -1.77436, -6.7524
0.63487, -1.81336, -6.75979
0.59656, -1.82115, -6.76094
0.4444, -1.84889, -6.76512
0.40681, -1.85448, -6.7662
0.25354, -1.87245, -6.76873
0.21485, -1.87562, -6.76895
0.05994, -1.88202, -6.77031
-0.17991, -1.87974, -6.76882
-0.33228, -1.87673, -6.76364
-0.35822, -1.87673, -6.76232
-0.52182, -1.87343, -6.75258
-0.57321, -1.87216, -6.74876
-0.7255599, -1.86879, -6.73477
-0.76411, -1.86814, -6.73069
-0.94367, -1.86392, -6.70904
-0.95735, -1.86327, -6.70729
-1.12015, -1.85834, -6.6834
-1.15738, -1.8567, -6.67751
-1.31938, -1.8469, -6.65013
-1.35709, -1.84395, -6.64335
-1.51845, -1.8276, -6.61288
-1.70037, -1.80069, -6.57588
-1.89144, -1.76269, -6.53386
-1.90256, -1.76007, -6.53134
-2.06263, -1.71899, -6.49359
-2.07322, -1.71603, -6.491
-2.23878, -1.66337, -6.44958
-2.25023, -1.65909, -6.4467
-2.38713, -1.60506, -6.4113
-2.42753, -1.58722, -6.40056
-2.55483, -1.52166, -6.36658
-2.67386, -1.44844, -6.33497
-2.7002, -1.4302, -6.32794
-2.80227, -1.35336, -6.3004
-2.82662, -1.33337, -6.29379
-2.91883, -1.24894, -6.26897
-2.94071, -1.22655, -6.26316
